8
10 22 7
23769 23770 624796501 637652703
23770 23771 312234357 546803370
23771 23772 609784632 791186500
23772 23773 805309012 805309012
23773 23774 132057386 132057386
23774 23775 311663402 311663402
23775 23776 419769230 419769230
23776 23777 54120143 928711667
23777 23778 147051681 969527986
23778 23779 21871260 21871260
23779 23780 498697797 560780449
23780 23781 436669308 577052513
23781 23782 829311233 904161954
23782 23783 77603239 77603239
23783 23784 569984461 639195748
23784 23785 624629532 624629532
23785 23786 765656092 765656092
23786 23787 890082528 941375775
23787 23788 238307162 500891829
23788 23789 568346430 937417237
23789 23790 820092972 863512449
23790 23791 646037808 686229057
23791 23792 414594726 414594726
23792 23793 488196223 981297255
23793 23794 186624498 186624498
23794 23795 775292812 775292812
23795 23796 496602302 835562949
23796 23797 662245407 666704536
23797 23798 133731736 133731736
23798 23799 133841263 944990463
23799 23800 309511096 847949300
23800 23801 719360100 719360100
23801 23802 118542873 856109633
23802 23803 473826728 545486678
23803 23804 170488655 432059355
23804 23805 592211111 879422571
23805 23806 792306471 861399241
23806 23807 385105578 537821873
23807 23808 815564595 815564595
23808 23809 285426403 285426403
23809 23810 604539254 907877845
23810 23811 183979821 235874712
23811 23812 835514510 954266230
23812 23813 701248564 996858557
23813 23814 875342787 902296323
23814 23815 112719037 500153563
23815 23816 321706230 519559784
23816 23817 251979133 310627098
23817 23818 708405855 878470730
23818 23819 175896263 553001036
23819 23820 433141254 924886555
23820 23821 740656485 781980769
23821 23822 962668142 962668142
23822 23823 410711107 714479657
23823 23824 156930563 412426755
23824 23825 559757501 805574696
23825 23826 920692770 969676398
23826 23827 444183884 459600860
23827 23828 111911856 182018584
23828 23829 504796325 653166631
23829 23830 757405705 905615553
23830 23831 529970137 612413170
23831 23832 317862185 593018212
23832 23833 770446615 835421272
23833 23834 390373830 390373830
23834 23835 128231021 128231021
23835 23836 504752450 678901172
23836 23837 328994087 328994087
23837 23838 436469068 580991664
23838 23839 133570535 133570535
23839 23840 193741135 193741135
23840 23841 717080103 975661223
23841 23842 981012740 981012740
23842 23843 433872624 963083101
23843 23844 25706772 325387423
23844 23845 881238052 881238052
23845 23846 421010897 827895984
23846 23847 420490722 975465597
23847 23848 174751272 510497336
23848 23849 234505284 234505284
23849 23850 400266861 534944582
23850 23851 361956089 690261533
23851 23852 566697927 566697927
23852 23853 736983699 736983699
23853 23854 838152479 847499596
23854 23855 76191475 472441033
23855 23856 670597773 670597773
23856 23857 183569177 997874699
23857 23858 632757671 632757671
23858 23859 386497824 386497824
23859 23860 285259399 512061112
23860 23861 15104674 401300257
23861 23862 512030224 691541718
23862 23863 699605703 980579458
23863 23864 322559049 835397096
23864 23865 969217295 982011251
23865 23866 992149309 992149309
23866 23867 143984488 143984488
23867 23868 732078150 797019273
23868 23869 195586008 430753132
23869 23870 248195825 606219462
23870 23871 772761672 800656765
23871 23872 834669689 846612675
23872 23873 295660495 534417021
23873 23874 26022544 695803966
23874 23875 424037661 424037661
23875 23876 887133633 887133633
23876 23877 177802859 593082346
23877 23878 713310365 926957933
23878 23879 331823442 842020766
23879 23880 931511614 963313212
23880 23881 499856133 499856133
23881 23882 922998977 932827687
23882 23883 152496221 340275570
23883 23884 581536193 908103374
23884 23885 231344119 231344119
23885 23886 599534025 599534025
23886 23887 884273582 884273582
23887 23888 984383847 986200937
23888 23889 337613099 401756245
23889 23890 872723552 910903238
23890 23891 173200757 173200757
23891 23892 25839454 934316153
23892 23893 853026665 867941122
23893 23894 401638540 634113821
23894 23895 294404488 413605600
23895 23896 718452746 785356772
23896 23897 609705881 875195964
23897 23898 290767885 290767885
23898 23899 124179191 124179191
23899 23900 929359930 947029762
23900 23901 917157742 986384558
23901 23902 876040274 907167275
23902 23903 860877980 957074909
23903 23904 682172477 694091514
23904 23905 508045308 593448481
23905 23906 395151733 911091228
23906 23907 37191853 969114035
23907 23908 929685454 929685454
23908 23909 298805602 956122828
23909 23910 537423948 537423948
23910 23911 892515164 914791010
23911 23912 688635511 925079591
23912 23913 653219392 940911814
23913 23914 964832824 975662813
23914 23915 729927886 995438705
23915 23916 538081161 985427152
23916 23917 463094062 932730504
23917 23918 153682191 153682191
23918 23919 350336302 350336302
23919 23920 1734305 791905245
23920 23921 783142209 877388874
23921 23922 353857021 542017709
23922 23923 652207869 652207869
23923 23924 690631727 690631727
23924 23925 918311251 918311251
23925 23926 622484268 631469801
23926 23927 572088979 867661258
23927 23928 745616053 902773787
23928 23929 375815038 381453567
23929 23930 368488964 458088183
23930 23931 108033418 108033418
23931 23932 379832024 863066395
23932 23933 198089180 265818796
23933 23934 409801571 537860051
23934 23935 977042818 992137015
23935 23936 481170255 956533124
23936 23937 223851360 576747141
23937 23938 836748238 836748238
23938 23939 586830953 835667683
23939 23940 456010946 456010946
23940 23941 163888382 498904315
23941 23942 944062826 993984458
23942 23943 888334516 990310340
23943 23944 226885920 415613067
23944 23945 192170321 208076562
23945 23946 941917070 989694062
23946 23947 254032335 988551638
23947 23948 84115496 893951868
23948 23949 737975687 853169600
23949 23950 949525737 971882773
23950 23951 857430858 910909175
23951 23952 665685132 721762220
23952 23953 845481620 969462068
23953 23954 614524722 752192587
23954 23955 863148163 863148163
23955 23956 580179054 580179054
23956 23957 838498905 839540530
23957 23958 535355487 961677382
23958 23959 623587358 898665263
23959 23960 385683258 869430050
23960 23961 26196493 107451740
23961 23962 686317907 719035144
23962 23963 167561740 167561740
23963 23964 800299628 800299628
23964 23965 330056471 330056471
23965 23966 199745547 516502007
23966 23967 685222941 944749027
23967 23968 779865032 779865032
23968 23969 977413461 981515118
23969 23970 797300703 955064104
23970 23971 860251202 860251202
23971 23972 616296791 923055121
23972 23973 889073582 912520262
23973 23974 738055863 738055863
23974 23975 193054173 330183628
23975 23976 231466424 395946676
23976 23977 185942250 838379634
23977 23978 549109657 849582140
23978 23979 339921963 339921963
23979 23980 105171328 906056746
23980 23981 772389155 826143924
23981 23982 816841090 894216142
23982 23983 748492621 748492621
23983 23984 447338961 447338961
23984 23985 204174467 204174467
23985 23986 692780763 718954905
23986 23987 65988535 937364690
23987 23988 271227243 555540133
23988 23989 639774430 996434867
23989 23990 323920189 940278334
23990 23991 553480619 553480619
23991 23992 80196775 578777850
23992 23993 188309462 290488175
23993 23994 430901472 430901472
23994 23995 285552911 285552911
23995 23996 923290395 942976076
23996 23997 67727952 411332699
23997 23998 943478837 962694822
23998 23999 727259253 992930710
23999 24000 193013654 433201420
24000 24001 760493063 873451387
24001 24002 991317453 992502366
24002 24003 952370143 967524096
24003 24004 81918557 672928525
24004 24005 780199895 929994821
24005 24006 584684519 584684519
24006 24007 221185246 221185246
24007 24008 523260655 523260655
24008 24009 701739590 701739590
24009 24010 913987712 949939987
24010 24011 72932257 696798375
24011 24012 980290659 986502637
24012 24013 91397485 754547164
24013 24014 37232836 208685281
24014 24015 394454030 581563831
24015 24016 314257972 314257972
24016 24017 644790797 644863703
24017 24018 325042937 399528681
24018 24019 258356730 327790722
24019 24020 862424730 979431790
24020 24021 994849329 997533731
24021 24022 850129158 947526897
24022 24023 464965356 464965356
24023 24024 793228734 967398961
24024 24025 117061136 229048420
24025 24026 771202848 862654727
24026 24027 508722536 946303012
24027 24028 436497588 668055223
24028 24029 104326458 273898177
24029 24030 162443518 477992400
24030 24031 813548702 918480890
24031 24032 95921317 943215778
24032 24033 28231119 299662353
24033 24034 397279010 397279010
24034 24035 596953147 698720219
24035 24036 734369813 734369813
24036 24037 432570750 914337681
24037 24038 575341876 775169759
24038 24039 507016491 529036373
24039 24040 32498060 32498060
24040 24041 455586492 455586492
24041 24042 818636500 860132777
24042 24043 825740131 825740131
24043 24044 584400953 584400953
24044 24045 905490018 905490018
24045 24046 142011128 411370585
24046 24047 775960627 775960627
24047 24048 458390903 870234659
24048 24049 51056976 663225786
24049 24050 841250527 969225556
24050 24051 40113184 40113184
24051 24052 760377899 760377899
24052 24053 192559765 817373584
24053 24054 54048284 391759946
24054 24055 880031311 927976620
24055 24056 246134150 421693309
24056 24057 606016230 827716222
24057 24058 947022260 947022260
24058 24059 356334039 356334039
24059 24060 901115197 995299807
24060 24061 571250801 571250801
24061 24062 310667009 310667009
24062 24063 26808831 26808831
24063 24064 450012878 472110716
24064 24065 550610975 721294281
24065 24066 86582817 359195472
24066 24067 271122333 819682885
24067 24068 473061156 473061156
24068 24069 554788311 554788311
24069 24070 320515709 320515709
24070 24071 889742688 910893387
24071 24072 894352084 906254339
24072 24073 555722883 699400896
24073 24074 249335819 892292353
24074 24075 581017419 904963740
24075 24076 527481437 528416301
24076 24077 8709625 8709625
24077 24078 885180815 885180815
24078 24079 928952538 928952538
24079 24080 846628783 990538031
24080 24081 399697002 480829548
24081 24082 860883344 860883344
24082 24083 370024195 370024195
24083 24084 501243641 599819759
24084 24085 468339288 638615669
24085 24086 43599494 253175812
24086 24087 993555908 997422563
24087 24088 559932786 937800810
24088 24089 560179053 952825363
24089 24090 26097305 479580631
24090 24091 140858862 270565641
24091 24092 286550748 328157033
24092 24093 531895199 757270374
24093 24094 45866436 668763005
24094 24095 474080201 884277414
24095 24096 663584319 982486053
24096 24097 496448572 496448572
24097 24098 924764566 970639148
24098 24099 438500408 686407832
24099 24100 653789937 968084913
24100 24101 728211641 986231782
24101 24102 648814041 752755899
24102 24103 109958518 109958518
24103 24104 706793532 835203599
24104 24105 669971852 669971852
24105 24106 250633499 674825185
24106 24107 627222053 804500740
24107 24108 319146970 967691109
24108 24109 381807098 588283068
24109 24110 430277424 671255805
24110 24111 955542623 980355989
24111 24112 52812501 77971524
24112 24113 807766381 807766381
24113 24114 531446802 818804038
24114 24115 827753404 846105346
24115 24116 168188209 168188209
24116 24117 574550838 574550838
24117 24118 262097948 780984269
24118 24119 286243664 669477953
24119 24120 395731395 439953428
24120 24121 974058645 976110886
24121 24122 714306530 944443428
24122 24123 432145904 432145904
24123 24124 572418935 648957117
24124 24125 250783016 250783016
24125 24126 556575031 564964532
24126 24127 569785433 569785433
24127 24128 127361656 233873585
24128 24129 124449588 124449588
24129 24130 883361226 914582764
24130 24131 949459603 981598364
24131 24132 574769094 932942130
24132 24133 850999071 877877077
24133 24134 183383675 989078090
24134 24135 797745828 797745828
24135 24136 887988502 940235625
24136 24137 983352615 983352615
24137 24138 821203016 821203016
24138 24139 440154184 994481049
24139 24140 349456113 762412904
24140 24141 669945356 669945356
24141 24142 576385906 989699621
24142 24143 658885522 714059060
24143 24144 272236375 272236375
24144 24145 839559508 886271126
24145 24146 211638109 587209051
24146 24147 857750245 974300525
24147 24148 57450890 192750679
24148 24149 930513350 932712632
24149 24150 922767743 976847451
24150 24151 876362095 895706254
24151 24152 948989502 948989502
24152 24153 437775751 437775751
24153 24154 265221573 888042385
24154 24155 405985678 405985678
24155 24156 815969080 864719857
24156 24157 733975483 733975483
24157 24158 22233816 313083306
24158 24159 593478520 719388090
24159 24160 89531781 114632500
24160 24161 718952587 977140425
24161 24162 993174440 999117213
24162 24163 380651464 907232097
24163 24164 564441984 564441984
24164 24165 217662517 246456993
24165 24166 399858713 703757302
24166 24167 186608500 671636790
24167 24168 16890911 625199655
24168 24169 396090342 982652467
24169 24170 849784942 849784942
24170 24171 770339151 837630392
24171 24172 64350216 863650288
24172 24173 155601997 743287325
24173 24174 339999786 460632995
24174 24175 988020960 995874443
24175 24176 867856469 898533048
24176 24177 673814758 761946916
24177 24178 771216447 771216447
24178 24179 675204860 721143173
24179 24180 23983490 23983490
24180 24181 4166981 4166981
24181 24182 617779628 660872258
24182 24183 398327104 775025055
24183 24184 787856844 800189344
24184 24185 11652780 11652780
24185 24186 161326199 704059754
24186 24187 404894419 548767877
24187 24188 390204260 390204260
24188 24189 839811493 868090151
24189 24190 259646126 965056562
24190 24191 584331113 918724590
24191 24192 913066581 913066581
24192 24193 870439220 875183819
24193 24194 236944120 906539729
24194 24195 313945748 613281724
24195 24196 139211675 820618358
24196 24197 929610747 952286069
24197 24198 373957361 373957361
24198 24199 622664807 652176778
24199 24200 528429391 528429391
24200 24201 955422783 957395802
24201 24202 639190898 711520705
24202 24203 613609852 964911811
24203 24204 464244168 991144132
24204 24205 826502065 826502065
24205 24206 142593553 142593553
24206 24207 367089018 820125473
24207 24208 663508548 663508548
24208 24209 75313169 887299052
24209 24210 150730367 150730367
24210 24211 70728090 296627035
24211 24212 943893130 978465575
24212 24213 986587794 992048741
24213 24214 122201088 550148238
24214 24215 685140316 937638043
24215 24216 95071848 137471832
24216 24217 510781512 860688507
24217 24218 253474768 982182168
24218 24219 397235559 899808764
24219 24220 278599692 362695745
24220 24221 550648378 876215549
24221 24222 670040659 820770169
24222 24223 311578523 903623223
24223 24224 829510827 829510827
24224 24225 207740522 207740522
24225 24226 234781603 645797554
24226 24227 998322048 998933118
24227 24228 735376026 735376026
24228 24229 679750371 993139835
24229 24230 329273273 329273273
24230 24231 591296637 591296637
24231 24232 68327668 394033304
24232 24233 437095303 906077433
24233 24234 227603064 383842313
24234 24235 601068812 964122538
24235 24236 787680154 787680154
24236 24237 707510669 933050282
24237 24238 174434728 174434728
24238 24239 799467859 799467859
24239 24240 968154999 978983936
24240 24241 466387086 930365709
24241 24242 239906274 821715059
24242 24243 933915783 954148288
24243 24244 684902202 732532187
24244 24245 255115464 686915292
24245 24246 317546713 317546713
24246 24247 937719206 960347702
24247 24248 48248130 48248130
24248 24249 973673500 973673500
24249 24250 877491683 960633314
24250 24251 915991363 975688018
24251 24252 827247982 926450801
24252 24253 13372728 260722232
24253 24254 674207207 674207207
24254 24255 96518356 222446526
24255 24256 722290270 987998327
24256 24257 196087176 905666809
24257 24258 307752991 785202885
24258 24259 324380365 324380365
24259 24260 927409975 958650153
24260 24261 438290884 477953619
24261 24262 804926745 959317586
24262 24263 525150743 987673596
24263 24264 893775797 893775797
24264 24265 779174410 854116299
24265 24266 91457722 91457722
24266 24267 52533801 52533801
24267 24268 437264869 437264869
24268 24269 359761985 696689435
24269 24270 306141083 306141083
24270 24271 242554287 242554287
24271 24272 573337582 893608335
24272 24273 310627034 385110192
24273 24274 62033758 262714419
24274 24275 19685755 199769134
24275 24276 434301929 434301929
24276 24277 532469728 532469728
24277 24278 383554197 383554197
24278 24279 281557057 437077586
24279 24280 539430134 937401759
24280 24281 33471632 33471632
24281 24282 676755948 676755948
24282 24283 963536696 970037010
24283 24284 278040303 361971633
24284 24285 757264832 917231283
24285 24286 819624234 846226179
24286 24287 647080774 647080774
24287 24288 60977409 573573296
24288 24289 683884385 984159264
24289 24290 239605606 239605606
24290 24291 645351975 645351975
24291 24292 696682171 792808087
24292 24293 334621051 790820668
24293 24294 365733338 936277098
24294 24295 483308447 653253605
24295 24296 649138575 930705172
24296 24297 15118666 799419189
24297 24298 557666378 994628519
24298 24299 88805241 936587679
24299 24300 420772560 833245333
24300 24301 723356188 757474901
24301 24302 776903165 776903165
24302 24303 919106165 919106165
24303 24304 516015723 637715560
24304 24305 162063883 826553408
24305 24306 550464759 819349807
24306 24307 630242211 991613701
24307 24308 385944065 385944065
24308 24309 113473613 113473613
24309 24310 399447048 552559996
24310 24311 744330556 846069169
24311 24312 731977510 792453646
24312 24313 788580009 900262504
24313 24314 296100705 483952161
24314 24315 163284350 167852206
24315 24316 29424447 131235706
24316 24317 810833729 977500728
24317 24318 499735296 896166870
24318 24319 156056736 923560364
24319 24320 888003277 993164645
24320 24321 461449336 461449336
24321 24322 230962485 230962485
24322 24323 318406299 554873170
24323 24324 322039257 322039257
24324 24325 148206336 148206336
24325 24326 239597987 239597987
24326 24327 953417916 999038982
24327 24328 680507310 680507310
24328 24329 2653894 2653894
24329 24330 335330010 335330010
24330 24331 513888942 711279623
24331 24332 547080491 799829329
24332 24333 54673375 718757123
24333 24334 702287144 702287144
24334 24335 84706426 594302030
24335 24336 204727229 204727229
24336 24337 190747442 730190391
24337 24338 765904968 790638522
24338 24339 456644364 456644364
24339 24340 337765458 479176826
24340 24341 657134883 657134883
24341 24342 444095787 686877223
24342 24343 545556573 558277865
24343 24344 601493944 940568993
24344 24345 38441024 38441024
24345 24346 396038160 471481859
24346 24347 80857433 648265292
24347 24348 829679478 956004019
24348 24349 230417979 230417979
24349 24350 993612136 993612136
24350 24351 809850395 848843133
24351 24352 314543125 707655300
24352 24353 566750549 619906824
24353 24354 366213486 366213486
24354 24355 662409993 662409993
24355 24356 339905045 774765099
24356 24357 785772081 843715241
24357 24358 273348294 520389112
24358 24359 332463800 796518426
24359 24360 328032776 715147062
24360 24361 104649471 104649471
24361 24362 969627634 969980179
24362 24363 921830937 935981136
24363 24364 810756947 896116130
24364 24365 636270290 636270290
24365 24366 748830106 916640824
24366 24367 428156662 671792076
24367 24368 189413230 967461626
24368 24369 88699352 722306554
24369 24370 70492277 806165116
24370 24371 23297366 23297366
24371 24372 839412946 892051338
24372 24373 899552242 899552242
24373 24374 506560539 687431736
24374 24375 978380496 983007114
24375 24376 463871856 502906493
24376 24377 371328963 528748123
24377 24378 217155996 217155996
24378 24379 925351203 956163101
24379 24380 740905578 801839997
24380 24381 201733209 201733209
24381 24382 562120293 727816833
24382 24383 397481529 656434631
24383 24384 507369298 927621939
24384 24385 691785221 911135031
24385 24386 510610553 787876700
24386 24387 139782463 139782463
24387 24388 481918170 481918170
24388 24389 713528701 713528701
24389 24390 826720227 908706405
24390 24391 711731559 944114696
24391 24392 423604655 641140276
24392 24393 418123988 570037243
24393 24394 717119504 891688769
24394 24395 609039104 627501523
24395 24396 253730459 783091422
24396 24397 437895427 437895427
24397 24398 452636802 820217758
24398 24399 31717044 788094435
24399 24400 824368905 923856272
24400 24401 898704841 970561190
24401 24402 325355639 683934257
24402 24403 177009976 697516357
24403 24404 539928529 801230508
24404 24405 557566407 557566407
24405 24406 682381952 820628624
24406 24407 233165646 889215708
24407 24408 394324686 490335507
24408 24409 397629157 832979264
24409 24410 489253327 553178470
24410 24411 775104027 974145753
24411 24412 417993512 981606929
24412 24413 273099355 604388874
24413 24414 49825909 49825909
24414 24415 295638801 836768309
24415 24416 433615171 640809924
24416 24417 940822287 993279383
24417 24418 908835143 974065864
24418 24419 850176859 998337965
24419 24420 949150841 984158029
24420 24421 487244613 915870927
24421 24422 512153178 671077617
24422 24423 981333987 988119682
24423 24424 670141672 731007513
24424 24425 578633975 675026766
24425 24426 355772704 640439468
24426 24427 419455047 419455047
24427 24428 42345837 646278322
24428 24429 295942576 803631284
24429 24430 613720618 779220561
24430 24431 307264238 307264238
24431 24432 252160768 270113254
24432 24433 675315780 857140802
24433 24434 570555500 814853704
24434 24435 841118477 907963828
24435 24436 329501728 384577927
24436 24437 284848966 284848966
24437 24438 864040004 864040004
24438 24439 507998621 861080448
24439 24440 425066991 578854248
24440 24441 95297971 95297971
24441 24442 451593669 770394618
24442 24443 661286284 901528818
24443 24444 485994989 552795586
24444 24445 823264259 960800806
24445 24446 455599208 510713443
24446 24447 448617506 863846102
24447 24448 69848177 69848177
24448 24449 546213599 881500137
24449 24450 782014791 946669658
24450 24451 362955498 562112819
24451 24452 12148755 291062928
24452 24453 919164975 960083606
24453 24454 718392509 718392509
24454 24455 972776707 988153701
24455 24456 819804510 978633045
24456 24457 345258153 855217719
24457 24458 524868601 750018352
24458 24459 114448426 114448426
24459 24460 706718676 729959325
24460 24461 372640671 829350290
24461 24462 726284006 946992862
24462 24463 463387089 463387089
24463 24464 238943493 385310753
24464 24465 317351223 885873762
24465 24466 947385921 949387081
24466 24467 856667915 909055139
24467 24468 196966800 267261178
24468 24469 85529664 85529664
24469 24470 702180499 702180499
24470 24471 791853037 791853037
24471 24472 917307089 934973608
24472 24473 848795947 942804592
24473 24474 619687295 848462165
24474 24475 366856262 367293582
24475 24476 101880167 101880167
24476 24477 589206333 988867170
24477 24478 453333802 966934650
24478 24479 207141367 901295798
24479 24480 637263241 637263241
24480 24481 752981508 910757345
24481 24482 141948018 634954055
24482 24483 452956058 948029081
24483 24484 832643137 999614397
24484 24485 875517457 914613545
24485 24486 305572014 673800615
24486 24487 489049410 699433872
24487 24488 283530373 454242996
24488 24489 390160438 390160438
24489 24490 130958535 780670614
24490 24491 250885493 994672825
24491 24492 75812161 515225194
24492 24493 420955363 729706466
24493 24494 783109514 869064638
24494 24495 541463641 909226762
24495 24496 344068697 790612014
24496 24497 785523174 785523174
24497 24498 74118186 531372535
24498 24499 335917332 759005391
24499 24500 541236244 859032005
24500 24501 346135560 406195596
24501 24502 856050997 914495790
24502 24503 34368543 744110528
24503 24504 719484913 719484913
24504 24505 218071966 218071966
24505 24506 735632973 926896197
24506 24507 730618566 971503639
24507 24508 683466697 683466697
24508 24509 266763612 473657955
24509 24510 154072268 606698058
24510 24511 601012837 604329981
24511 24512 766770235 839054324
24512 24513 639539742 857145548
24513 24514 885793774 885793774
24514 24515 102051653 630407154
24515 24516 900309962 900309962
24516 24517 92779862 146338112
24517 24518 538437156 738302023
24518 24519 403057152 403057152
24519 24520 699840720 880964313
24520 24521 919349940 932510630
24521 24522 369568397 369568397
24522 24523 353418920 869175049
24523 24524 171018435 772197792
24524 24525 262992674 262992674
24525 24526 757144198 989304909
24526 24527 501732697 926897576
24527 24528 404565218 564243974
24528 24529 424343253 777367971
24529 24530 484284852 484284852
24530 24531 974399198 987289993
24531 24532 904414072 974794079
24532 24533 169604358 223431831
24533 24534 517140835 820599629
24534 24535 427528521 736388538
24535 24536 525475432 903338424
24536 24537 481141496 747811672
24537 24538 79385364 348803344
24538 24539 695234613 695234613
24539 24540 943460930 995473286
24540 24541 528577756 528577756
24541 24542 281772981 735162039
24542 24543 788939126 971989263
24543 24544 786268113 786268113
24544 24545 141678417 424276875
24545 24546 79215323 598091613
24546 24547 945522849 945943139
24547 24548 942015739 942015739
24548 24549 631310652 631310652
24549 24550 662266406 671350694
24550 24551 774594261 917465085
24551 24552 308710562 478838590
24552 24553 285307287 285307287
24553 24554 509127633 677102539
24554 24555 273806453 389979763
24555 24556 723857476 883479702
24556 24557 747391132 747391132
24557 24558 4959388 511487987
24558 24559 545793324 545793324
24559 24560 221479815 789981366
24560 24561 468357470 468357470
24561 24562 964112314 984985696
24562 24563 409103583 724984583
24563 24564 633766352 754851216
24564 24565 446118524 446118524
24565 24566 960180455 990412852
24566 24567 613459674 822487178
24567 24568 818094876 969004501
24568 24569 210142831 210142831
24569 24570 612333768 758532952
24570 24571 475985418 811315801
24571 24572 839788452 839788452
24572 24573 28107095 28107095
24573 24574 780603803 880648576
24574 24575 892259619 958859086
24575 24576 408746139 504811150
24576 24577 575210322 931664458
24577 24578 182940046 569267585
24578 24579 398614815 615500877
24579 24580 980914223 985517327
24580 24581 507381620 799722630
24581 24582 89816976 728333681
24582 24583 321328975 483662249
24583 24584 229585574 928179318
24584 24585 522767294 522767294
24585 24586 943802512 943802512
24586 24587 444271758 444271758
24587 24588 213308954 213308954
24588 24589 366330913 966999688
24589 24590 160568936 414554270
24590 24591 537745074 921736579
24591 24592 247353430 704379053
24592 24593 913201742 913201742
24593 24594 237191070 237191070
24594 24595 577323990 649217893
24595 24596 149106722 186579078
24596 24597 480089069 488024734
24597 24598 996953846 997529791
24598 24599 557980438 577336846
24599 24600 494420863 494420863
24600 24601 568215363 568215363
24601 24602 571214557 571214557
24602 24603 86500470 343325319
24603 24604 509009070 630502680
24604 24605 132534763 132534763
24605 24606 36877872 359687017
24606 24607 325470501 905295691
24607 24608 148283345 296367016
24608 24609 99122728 99122728
24609 24610 707236501 972441903
24610 24611 316501243 316501243
24611 24612 241134452 868933357
24612 24613 81280173 452924029
24613 24614 706609613 706609613
24614 24615 542314221 542314221
24615 24616 575294902 761460240
24616 24617 702594491 771857834
24617 24618 37158409 786321459
24618 24619 247148873 247148873
24619 24620 410612666 639324119
24620 24621 18046491 375988572
24621 24622 840910709 936979031
24622 24623 300489561 390807722
24623 24624 269624083 732440403
24624 24625 81900977 340983045
24625 24626 599906081 920327900
24626 24627 184502151 951972764
24627 24628 75077988 372579250
24628 24629 297681384 730467504
24629 24630 131689173 843151074
24630 24631 429874564 752033131
24631 24632 798670679 889449207
24632 24633 130749375 951526954
24633 24634 299818068 299818068
24634 24635 21655182 390238319
24635 24636 197263266 197263266
24636 24637 113352549 310869809
24637 24638 343610018 343610018
24638 24639 553596477 874360501
24639 24640 220307468 220307468
24640 24641 272625051 272625051
24641 24642 48254445 520036801
24642 24643 600211393 633229521
24643 24644 660715722 960998450
24644 24645 249730034 297960450
24645 24646 988229082 999944061
24646 24647 464502826 763957324
24647 24648 210413848 419556005
24648 24649 264018575 951562769
24649 24650 304230823 341761408
24650 24651 4261623 619334268
24651 24652 698353305 968689225
24652 24653 135102996 135102996
24653 24654 505374053 687357439
24654 24655 603750077 730152317
24655 24656 28509126 630750246
24656 24657 27427436 545121807
24657 24658 398458828 405980110
24658 24659 633438479 769200084
24659 24660 244298425 458053634
24660 24661 343661018 609645763
24661 24662 382031644 716828273
24662 24663 448165859 714406191
24663 24664 383024820 383024820
24664 24665 699125191 746363520
24665 24666 318598234 387241848
24666 24667 680707107 972831298
24667 24668 22407225 22407225
24668 24669 853583444 958528914
24669 24670 909986366 909986366
24670 24671 463679417 463679417
24671 24672 722208989 722208989
24672 24673 81011455 81011455
24673 24674 200197550 282162519
24674 24675 946678496 986831661
24675 24676 558825126 892485532
24676 24677 439897054 734220094
24677 24678 759198974 759198974
24678 24679 244494523 321097617
24679 24680 137928732 884211657
24680 24681 508711504 836407559
24681 24682 639519429 658945735
24682 24683 547350568 691858967
24683 24684 49437950 49437950
24684 24685 469620958 974338900
24685 24686 786443777 983822046
24686 24687 410813610 461221144
24687 24688 199541140 199541140
24688 24689 205009767 205009767
24689 24690 704587677 704587677
24690 24691 780481468 906404080
24691 24692 385975597 385975597
24692 24693 1906092 1906092
24693 24694 96921335 364868412
24694 24695 207908398 207908398
24695 24696 897433505 897433505
24696 24697 215114842 280282649
24697 24698 586315976 857111290
24698 24699 978948960 991310023
24699 24700 389886927 695657935
24700 24701 767294491 779175394
24701 24702 752621298 863805769
24702 24703 455215788 460814034
24703 24704 60304525 481434511
24704 24705 880812064 884987060
24705 24706 764637007 940379670
24706 24707 853003483 974581940
24707 24708 60329367 60329367
24708 24709 351566509 604772958
24709 24710 675961691 675961691
24710 24711 37362133 921162087
24711 24712 868767890 895327302
24712 24713 6721172 235398229
24713 24714 565311317 735782122
24714 24715 979449426 998150669
24715 24716 385051872 659463760
24716 24717 419072131 495700449
24717 24718 297625669 412403508
24718 24719 972402756 987184483
24719 24720 561764145 990425213
24720 24721 931912618 931912618
24721 24722 499377746 594538289
24722 24723 336065386 724967079
24723 24724 548868887 548868887
24724 24725 372990360 497253276
24725 24726 333393422 333393422
24726 24727 919095483 923603597
24727 24728 946154994 946154994
24728 24729 558371003 714345458
24729 24730 696921513 804972143
24730 24731 251935278 264516950
24731 24732 239555990 239555990
24732 24733 943534859 946186873
24733 24734 979728030 979728030
24734 24735 736782298 805726953
24735 24736 271147711 984467943
24736 24737 517596712 688306129
24737 24738 228421125 228421125
24738 24739 803703128 968388343
24739 24740 166883894 655860707
24740 24741 9129885 753002451
24741 24742 886916158 886916158
24742 24743 796400268 999033161
24743 24744 317388218 606613230
24744 24745 21680722 925082489
24745 24746 341431318 873058854
24746 24747 483237076 483237076
24747 24748 261140581 261140581
24748 24749 52332802 956989130
24749 24750 960536208 964962496
24750 24751 214567185 972487750
24751 24752 467785230 835949374
24752 24753 121761680 399500189
24753 24754 284801589 284801589
24754 24755 387367648 387367648
24755 24756 428878024 477701363
24756 24757 583263241 783827122
24757 24758 989367723 989367723
24758 24759 832286583 899765742
24759 24760 646389205 740069767
24760 24761 976178187 991885051
24761 24762 845082458 890773685
24762 24763 819810211 941531507
24763 24764 442209343 442209343
24764 24765 30647817 246947551
24765 24766 743325355 936786702
24766 24767 617909836 776523216
24767 24768 454432211 749195765
