12
2 49856
14 19 2
150 147 1
12 20 7
150 18 1
150 150 150
65 58 12
150 88 1
14 11 14
150 150 150
150 36 1
10 18 3
150 80 1
15 1 1
2 12 15
80 67 135
150 150 150
150 135 1
132 9 107
150 2 1
150 141 1
150 150 150
51 30 106
19 20 10
17 10 4
9 19 6
150 150 150
76 97 51
150 90 1
68 84 133
7 9 3
17 15 7
83 85 3
16 6 19
10 121 99
31 147 76
150 150 150
15 138 106
11 11 2
92 23 122
19 20 3
150 135 1
8 18 3
150 137 1
15 2 14
116 134 76
150 150 150
10 10 7
150 150 150
3 110 123
3 12 7
150 118 1
11 13 12
117 103 125
150 29 1
25 81 98
73 69 86
19 4 12
150 114 1
150 92 1
150 150 150
150 130 1
21 49 83
65 5 95
65 83 36
88 137 61
78 97 19
10 2 8
146 109 86
3 4 4
150 150 150
150 150 150
150 150 150
150 147 1
17 7 14
150 150 150
57 1 95
14 18 9
6 18 10
150 4 1
15 14 6
42 7 50
6 19 19
150 150 150
43 51 108
2 13 9
107 84 24
150 115 1
150 85 1
4 7 7
45 13 15
14 66 76
48 95 65
113 91 64
18 11 17
18 19 5
11 19 2
3 15 17
150 33 1
150 20 1
105 127 100
150 35 1
19 16 14
12 11 2
8 102 34
20 9 1
40 68 37
11 3 131
150 48 1
150 51 1
150 52 1
15 9 6
14 20 8
3 3 19
15 2 12
119 19 92
12 11 19
150 150 150
150 47 1
81 36 78
10 55 10
150 120 1
150 150 150
8 14 20
37 62 50
78 101 44
61 88 38
15 14 20
14 20 11
44 105 35
150 150 150
15 12 12
150 76 1
150 150 150
150 95 1
150 144 1
147 5 114
81 62 71
17 12 2
150 85 1
16 2 16
12 1 7
2 11 14
4 10 13
77 59 115
39 2 101
3 13 11
17 16 4
17 4 18
4 2 12
7 11 17
7 19 9
150 81 1
5 4 14
8 7 5
123 109 123
1 19 14
70 33 126
150 150 150
150 21 1
150 150 150
2 16 1
119 34 12
9 13 19
3 109 90
20 4 17
150 28 1
150 60 1
11 14 17
4 16 5
89 104 133
150 150 150
150 150 150
4 11 17
59 65 131
72 105 60
150 150 150
6 18 9
13 11 16
10 17 10
5 13 1
2 8 8
18 17 11
150 150 150
118 109 10
20 17 4
150 150 150
7 16 10
150 83 1
150 130 1
13 3 15
150 150 150
13 11 15
71 30 131
18 13 13
50 66 101
150 150 150
10 7 9
3 19 18
17 11 9
15 20 12
12 15 12
8 4 14
121 87 136
150 150 150
11 14 5
62 148 46
150 29 1
135 80 102
150 84 1
5 2 7
112 99 103
20 19 13
29 139 81
16 1 18
28 32 41
2 3 6
150 150 150
7 1 6
5 133 50
16 69 72
3 15 3
5 3 16
4 16 11
78 76 57
7 18 5
150 150 150
5 14 1
2 12 12
150 150 150
1 16 18
100 95 81
150 51 1
9 19 16
12 16 10
14 7 18
35 70 104
150 140 1
13 8 6
5 9 18
1 14 4
150 95 1
38 7 85
150 149 1
150 150 150
150 2 1
150 129 1
13 14 14
6 20 9
150 150 150
18 6 20
5 5 61
150 150 150
126 58 73
16 59 61
2 15 8
2 13 6
134 43 136
150 150 150
11 4 8
1 5 10
10 8 13
71 113 84
18 15 15
7 3 1
150 90 1
41 67 100
18 13 10
5 15 1
10 16 1
150 142 1
6 9 17
17 14 7
14 19 3
10 10 2
60 78 65
6 4 10
29 128 97
10 7 17
4 19 19
15 10 15
7 8 11
18 16 6
150 150 150
8 3 14
18 20 9
11 5 3
150 150 150
12 5 10
11 18 7
6 16 12
13 12 12
116 36 134
16 16 8
31 123 41
150 150 150
150 45 1
150 150 150
150 150 150
150 150 150
8 5 2
150 150 150
150 111 1
12 11 10
150 14 1
18 76 84
150 150 150
150 110 1
77 70 15
8 12 11
20 4 16
150 110 1
150 54 1
142 87 65
7 16 5
1 2 15
15 12 9
150 91 1
150 150 150
7 10 8
8 7 8
76 76 135
150 150 150
3 75 34
7 6 16
15 149 46
150 150 150
4 5 3
13 2 2
15 2 9
25 38 36
8 20 18
150 129 1
9 16 1
80 28 119
126 7 95
150 150 150
150 149 1
22 80 85
18 9 13
150 69 1
18 12 7
68 72 13
8 12 4
15 10 14
9 1 4
150 92 1
30 72 78
6 14 1
6 7 15
82 81 25
15 52 118
4 10 11
3 2 11
2 15 19
150 150 150
51 120 10
150 150 150
11 13 11
20 12 17
150 149 1
19 27 122
104 87 64
4 9 3
150 18 1
10 3 2
135 70 49
7 7 13
150 37 1
6 5 5
69 66 45
87 99 78
32 36 109
19 20 18
150 150 150
150 39 1
5 18 9
15 60 86
150 28 1
109 84 40
10 20 19
150 25 1
71 40 38
26 30 41
6 10 18
13 17 5
68 53 23
3 8 3
150 150 150
150 150 150
1 18 11
23 12 1
71 123 123
150 88 1
9 2 18
18 7 11
16 12 18
2 20 6
150 150 150
150 91 1
39 125 75
31 12 103
2 73 139
106 7 85
12 14 20
11 3 5
16 13 19
52 68 97
150 59 1
16 12 18
8 2 20
150 150 150
150 150 150
150 75 1
66 140 145
150 21 1
145 39 71
76 29 1
20 7 14
8 5 7
2 14 15
15 1 15
12 7 15
9 10 16
150 137 1
16 18 1
150 131 1
6 7 9
19 20 6
57 17 60
46 144 71
150 150 150
150 110 1
150 97 1
41 20 143
9 5 18
7 13 19
150 150 150
150 150 150
82 90 130
33 141 64
12 20 15
9 18 20
7 130 133
8 14 15
150 150 150
150 114 1
67 52 32
150 150 150
8 10 15
14 6 11
11 9 16
150 104 1
3 11 13
8 17 3
150 150 150
150 104 1
88 16 8
7 11 19
150 52 1
18 19 19
150 150 150
150 150 150
150 113 1
150 135 1
150 13 1
20 4 12
3 12 5
150 87 1
9 4 12
150 150 150
134 24 19
143 38 37
150 129 1
6 20 5
150 2 1
16 1 14
16 5 20
111 36 48
10 2 19
11 4 5
72 79 25
10 14 8
7 7 20
19 8 5
3 20 1
150 150 150
20 8 10
150 150 150
40 1 141
150 38 1
2 5 8
13 17 19
150 150 150
16 8 2
17 5 16
19 18 7
150 150 150
150 150 150
17 10 12
9 3 8
16 1 19
3 1 20
1 18 14
150 150 150
14 14 3
150 27 1
115 24 135
5 13 12
150 88 1
9 13 20
150 150 150
150 58 1
42 127 129
27 101 124
5 44 85
11 11 18
13 4 13
150 150 150
105 88 146
15 15 9
96 53 95
15 9 13
14 23 129
1 2 3
150 77 1
150 150 150
71 149 108
2 5 12
5 17 6
19 18 9
117 32 104
150 7 1
150 98 1
150 150 150
6 17 5
16 17 13
6 2 11
20 19 15
150 56 1
2 8 10
13 25 29
2 11 6
10 7 13
13 4 10
12 16 6
150 150 150
150 68 1
48 131 40
6 18 7
7 1 20
150 59 1
18 10 11
15 11 10
17 10 11
39 6 93
150 150 150
150 150 150
150 150 150
11 18 15
150 130 1
150 1 1
14 12 3
150 150 150
15 16 18
68 43 78
19 9 4
143 14 47
14 6 8
16 11 20
7 7 8
72 58 88
85 142 45
3 2 14
7 12 12
150 150 150
18 2 13
42 9 30
150 118 1
93 39 8
150 14 1
27 117 91
18 1 6
43 102 65
9 18 7
150 150 150
150 140 1
6 9 4
150 107 1
12 13 1
150 14 1
48 123 132
150 10 1
18 7 5
8 3 5
9 44 129
36 75 124
56 118 15
150 73 1
28 89 47
20 3 5
19 13 17
41 95 56
60 137 74
2 5 5
150 150 150
150 150 150
150 150 150
9 5 14
150 150 150
15 7 13
35 1 32
148 1 64
138 76 111
3 20 18
20 12 12
150 150 150
19 82 79
3 13 15
24 58 39
13 10 19
76 27 70
18 4 20
125 17 61
14 14 1
60 5 7
150 150 150
150 102 1
150 92 1
150 150 150
6 1 9
18 1 11
150 113 1
125 45 85
150 150 150
150 83 1
6 15 16
150 150 150
18 13 15
150 112 1
20 16 18
52 110 91
16 14 15
1 4 17
150 150 150
15 13 17
10 20 8
38 60 90
11 7 16
17 18 9
150 150 150
32 76 57
8 11 11
150 150 150
14 5 8
9 4 12
150 131 1
77 20 20
16 18 4
150 150 150
77 105 75
4 7 17
150 7 1
150 142 1
3 10 15
50 82 123
150 71 58
9 16 5
131 137 100
19 18 10
16 18 1
16 1 15
150 150 150
150 150 150
150 150 150
12 20 6
20 2 7
150 38 1
1 6 6
7 14 12
140 18 77
53 55 126
91 136 44
16 12 3
150 150 150
4 16 5
11 5 6
65 32 4
150 142 1
150 150 150
150 97 1
20 3 14
124 97 79
77 91 4
6 19 13
15 6 9
150 150 150
98 21 14
118 125 120
3 3 13
150 150 150
150 150 150
10 10 2
12 9 5
150 150 150
150 75 1
10 7 19
10 3 2
150 150 150
6 40 103
8 8 12
133 19 2
3 18 11
150 150 150
150 37 1
13 19 17
68 9 146
4 3 19
150 150 150
150 17 1
144 5 46
9 15 1
30 15 109
150 150 150
17 14 19
15 18 5
3 19 3
150 150 150
150 101 1
150 150 150
14 19 15
25 132 62
19 18 11
150 150 150
11 17 12
150 150 150
150 150 150
150 150 150
150 45 1
150 150 150
56 13 131
89 4 104
6 119 3
97 25 70
68 142 114
150 78 1
82 116 62
16 17 15
150 44 1
16 7 14
150 56 1
101 26 50
4 20 17
54 60 76
2 7 2
150 150 150
39 14 16
150 150 150
150 150 150
150 150 150
17 82 138
150 11 1
38 93 84
92 96 63
14 18 10
14 14 1
150 150 150
66 44 48
13 5 6
3 15 13
2 12 5
139 112 13
2 20 15
4 6 16
117 97 85
150 85 1
150 150 150
5 15 6
12 6 11
141 50 142
145 128 34
94 70 122
138 40 62
5 19 3
24 46 81
10 147 48
15 10 10
1 6 2
139 70 86
150 5 1
150 24 1
11 4 7
14 10 8
131 146 5
5 18 16
150 150 150
7 17 15
150 76 1
11 5 12
11 7 19
4 10 15
132 121 82
139 64 75
5 12 15
150 150 150
55 129 66
49 40 61
150 59 1
17 19 5
150 78 1
88 59 114
150 150 150
12 12 3
118 64 59
150 150 150
150 46 1
150 45 1
135 1 63
150 22 1
150 150 150
81 17 12
7 6 17
150 51 1
1 19 16
14 63 63
80 9 55
150 150 150
14 5 20
15 15 2
135 108 22
19 1 9
150 150 150
150 127 1
20 6 3
6 9 16
19 10 3
46 48 66
150 150 150
150 150 150
129 7 6
150 150 150
60 43 6
150 150 150
8 17 19
6 10 8
6 12 5
150 46 1
5 12 8
9 17 5
9 19 14
126 130 111
107 112 1
16 2 17
60 145 131
150 84 1
150 11 1
150 150 150
6 10 14
150 120 1
13 5 17
81 15 111
26 47 139
150 76 1
16 13 17
3 61 132
150 10 1
150 111 1
30 43 82
18 9 5
150 117 1
16 16 13
6 20 13
19 5 4
9 7 2
32 33 62
16 10 8
4 2 6
150 150 150
150 103 1
17 7 18
98 75 19
150 150 150
3 2 18
150 150 150
7 5 13
70 146 52
16 13 19
10 1 5
91 130 80
13 3 9
9 109 49
120 8 149
4 8 13
10 2 13
107 88 82
74 117 33
8 3 10
2 2 12
15 21 33
1 10 8
150 150 150
2 17 11
8 13 1
150 150 150
150 150 150
150 60 1
20 19 8
19 110 81
150 150 150
17 9 10
18 15 10
10 8 11
12 4 18
4 19 6
150 150 150
145 25 28
20 5 18
120 41 109
20 20 16
150 48 1
33 82 142
150 1 1
83 107 60
14 12 14
150 150 150
150 117 1
92 72 24
150 32 1
150 55 1
134 127 61
15 18 8
150 149 1
150 55 1
15 5 9
84 68 35
150 150 150
3 12 1
10 19 8
150 150 150
150 150 150
10 6 1
45 126 60
8 18 14
1 15 2
12 19 13
4 15 11
150 150 150
150 112 1
150 9 1
3 19 14
139 139 113
107 11 33
150 34 1
12 2 4
18 7 16
2 2 17
100 7 61
150 150 150
6 16 17
104 14 71
38 130 27
8 17 14
3 15 10
2 14 14
13 1 2
13 10 4
8 17 9
8 17 1
18 19 6
150 150 150
150 150 150
16 14 13
127 133 30
67 43 95
150 131 1
16 12 17
65 49 69
150 150 150
58 150 1
150 150 150
12 16 3
150 150 150
150 123 1
3 13 17
17 4 15
150 150 150
9 14 11
6 2 1
1 9 4
11 18 10
150 125 1
150 150 150
13 3 3
46 144 33
12 20 16
54 40 84
132 32 16
28 90 115
14 18 17
6 9 3
40 95 121
6 11 20
5 15 3
147 116 117
100 135 94
3 6 5
2 19 10
55 142 41
1 20 2
150 21 1
9 19 12
150 72 1
150 150 150
17 11 15
150 150 150
82 65 59
20 17 19
150 105 1
32 116 125
9 2 18
1 11 3
150 150 150
9 7 4
150 150 150
98 122 87
14 6 3
145 6 39
150 150 150
7 6 15
11 73 108
139 129 10
20 2 15
3 11 5
146 50 131
150 103 1
150 150 150
1 3 12
20 16 6
10 35 18
140 108 64
149 66 91
24 118 13
47 41 139
10 20 18
107 7 137
150 150 150
150 36 1
58 44 23
150 142 1
59 24 135
111 78 139
17 2 13
5 14 7
19 7 11
150 150 150
10 2 20
5 18 4
96 11 13
150 114 1
9 4 4
7 13 7
56 138 8
17 15 15
150 51 1
6 6 17
29 18 110
65 76 38
150 19 1
4 5 6
13 3 17
12 9 9
5 17 3
130 19 15
12 3 2
10 15 10
18 13 9
11 11 11
150 6 1
132 78 74
150 17 1
4 4 2
17 17 16
83 142 7
150 150 150
2 20 10
11 18 1
150 150 150
19 13 5
14 3 10
9 6 19
17 3 6
12 1 20
150 150 150
150 150 150
8 11 2
3 16 8
52 127 58
19 6 14
20 1 8
36 150 66
20 6 5
18 15 6
10 16 19
150 150 150
150 150 150
150 7 1
57 64 43
4 7 4
15 8 11
88 37 106
150 116 1
19 12 17
9 16 9
103 47 18
6 14 13
150 150 150
54 17 54
67 67 37
13 15 18
10 4 8
150 80 1
9 1 14
74 4 99
6 14 16
19 13 14
10 12 11
15 19 19
1 1 1
5 4 8
150 150 150
5 11 9
18 8 8
126 6 92
150 150 1
2 19 8
20 5 119
7 3 9
64 65 66
14 12 1
20 17 15
14 20 1
150 150 150
7 19 6
150 40 1
150 150 150
150 150 150
150 150 150
78 136 41
30 131 9
146 49 39
115 44 145
82 67 122
44 9 59
150 125 1
150 150 150
18 5 11
20 6 14
20 8 12
17 14 17
10 1 1
15 7 20
150 150 150
6 18 1
150 124 1
20 110 122
150 89 1
122 69 112
10 3 4
15 19 9
150 28 1
4 3 9
15 4 11
10 3 10
14 15 13
4 130 85
131 140 96
11 8 2
17 7 17
150 144 1
137 105 11
4 17 10
11 6 5
15 11 4
53 150 133
150 150 150
150 150 150
150 99 1
2 18 15
32 71 94
150 1 1
103 93 56
124 142 54
150 121 1
140 143 58
150 150 150
17 14 8
150 150 150
73 67 16
41 55 36
150 150 150
20 15 12
12 11 14
150 150 150
150 150 150
13 12 2
115 76 115
55 110 26
150 150 150
16 5 16
150 150 150
112 96 114
52 96 115
150 125 1
150 150 150
14 14 4
150 150 150
147 85 112
150 150 150
13 18 11
68 104 105
16 13 13
150 118 1
17 15 11
17 16 18
19 9 14
150 150 150
92 3 35
15 12 16
17 19 16
150 150 150
150 144 1
150 150 150
20 2 1
20 2 12
2 3 6
150 150 150
150 48 1
113 74 122
16 3 12
1 77 76
12 7 20
17 13 20
110 120 131
19 9 7
119 78 87
150 150 150
150 150 150
9 20 15
9 19 17
15 13 19
14 13 9
150 79 1
77 99 34
11 6 9
150 140 1
150 2 1
6 19 13
98 78 115
10 18 17
150 150 150
15 11 14
20 14 6
150 150 150
129 21 51
73 150 18
150 125 1
128 81 146
3 13 2
83 36 145
13 5 7
9 8 8
2 18 6
7 19 19
108 144 87
150 150 150
15 17 4
18 54 63
3 8 11
17 12 16
10 7 1
121 70 12
18 10 10
150 126 1
7 10 8
2 11 10
54 86 35
15 10 15
125 120 125
150 150 150
117 12 111
150 150 150
16 20 7
7 18 14
150 37 1
18 15 20
39 15 127
135 11 30
7 5 15
13 9 2
150 49 1
11 11 17
7 6 14
15 8 11
150 120 1
13 86 34
13 15 14
150 150 150
150 150 150
16 1 7
150 111 1
21 73 46
150 150 150
18 2 8
150 60 1
150 82 1
150 73 1
41 31 37
1 23 102
150 150 150
7 6 1
13 9 17
77 100 124
17 10 9
73 84 4
24 92 37
150 23 1
1 18 12
150 150 150
109 40 143
7 79 39
150 115 1
150 33 1
17 14 4
150 150 150
147 23 74
150 92 1
150 124 1
150 145 1
41 11 75
150 150 150
36 18 124
87 84 98
10 31 76
150 7 1
150 150 150
20 8 8
126 133 42
14 18 16
15 140 137
2 14 15
150 103 1
8 11 4
2 1 6
73 30 22
150 150 150
150 150 150
4 35 19
150 12 1
20 18 18
150 150 150
7 17 5
118 145 85
54 72 76
9 15 1
150 89 1
99 9 77
4 10 12
15 3 13
150 150 150
125 28 48
91 129 20
17 2 19
2 8 12
13 20 16
133 79 133
150 150 150
150 150 150
89 74 12
95 105 36
15 6 10
5 18 5
150 150 150
14 13 4
3 1 4
86 138 58
144 56 2
150 150 150
36 139 61
150 150 150
19 19 3
9 9 18
105 137 129
123 91 35
150 19 1
150 150 150
21 61 62
1 4 19
150 150 150
57 120 104
137 126 48
64 124 121
17 3 11
102 56 13
3 18 4
138 5 74
145 127 129
80 6 23
8 9 3
150 6 1
3 1 11
9 4 5
106 93 148
150 138 1
150 150 150
20 17 6
9 48 22
11 16 1
10 8 14
19 4 15
9 8 16
3 9 16
150 148 1
150 150 150
28 104 57
89 79 14
150 150 150
84 44 69
13 13 5
6 17 9
19 19 7
5 14 14
142 142 40
7 7 6
15 1 15
2 20 12
16 15 19
150 109 1
5 6 20
6 11 10
150 150 150
15 5 18
60 23 38
17 3 18
84 52 93
150 99 1
150 77 1
5 17 3
150 144 1
150 150 150
149 10 64
150 150 150
150 150 150
150 127 1
14 17 8
150 146 1
150 31 1
47 128 56
101 44 54
20 16 12
3 17 2
118 30 86
17 11 10
7 12 7
4 118 29
10 20 4
95 94 114
11 17 12
11 17 12
12 15 8
150 150 150
2 17 20
20 4 20
18 3 13
150 136 1
150 150 150
128 81 85
150 49 1
150 150 150
31 77 114
6 30 25
150 150 150
128 4 135
19 11 3
10 5 5
13 9 14
37 35 55
99 128 72
149 21 135
12 6 16
5 14 7
13 12 6
150 150 1
150 150 150
150 51 1
150 150 150
18 15 18
1 15 14
61 93 85
13 1 12
150 150 150
86 124 28
19 8 11
9 80 142
4 10 20
7 10 4
18 9 5
3 6 148
5 8 10
150 120 1
15 8 20
8 5 12
103 70 150
15 4 15
150 150 150
33 67 93
7 18 9
5 99 37
150 150 150
150 52 102
150 98 1
9 6 17
67 95 41
150 144 1
150 150 150
11 7 16
76 116 122
150 99 1
150 33 1
14 108 137
22 71 60
2 2 5
150 53 1
5 70 84
11 1 15
150 102 1
142 60 127
53 62 29
12 6 4
23 30 99
9 11 15
150 58 1
150 110 1
2 13 18
5 11 18
11 10 9
150 150 150
65 98 19
5 13 11
18 16 17
150 31 1
150 150 150
150 91 1
11 1 16
7 19 20
150 101 1
150 60 1
1 16 10
145 123 149
40 85 149
150 150 150
35 11 114
102 103 76
145 44 89
66 80 108
7 12 14
13 8 14
95 77 71
13 15 6
38 119 120
13 15 16
150 56 1
17 15 9
72 10 111
11 13 10
150 150 150
38 106 95
150 150 150
20 1 11
146 23 131
41 56 76
150 90 1
81 76 136
150 150 150
53 82 87
20 9 16
10 1 13
19 6 5
119 115 37
11 19 14
10 132 63
150 15 1
150 112 1
16 19 20
150 150 150
37 66 13
17 6 1
18 15 83
150 144 1
150 147 1
150 150 150
9 15 3
6 7 10
7 12 20
10 9 3
141 100 102
6 11 12
150 72 1
8 13 5
150 133 1
1 15 16
150 9 1
150 129 1
150 125 1
150 68 1
16 4 20
19 15 9
150 150 150
7 14 17
16 114 21
9 6 2
114 138 123
13 10 18
1 18 16
46 76 110
150 150 150
16 10 5
150 79 1
11 19 2
150 130 1
150 52 1
57 27 27
150 150 150
15 19 6
63 28 7
19 17 16
116 109 51
150 7 1
28 135 144
135 89 77
22 12 110
6 12 8
150 20 1
8 1 19
116 17 45
16 13 9
7 6 7
20 3 12
150 150 150
14 11 3
125 130 102
19 114 140
150 150 150
150 150 150
150 150 150
150 28 1
20 11 16
3 13 6
150 99 1
150 1 1
32 59 65
150 150 150
150 150 150
43 31 109
150 9 1
150 25 1
4 11 13
150 83 1
9 8 10
150 95 1
125 122 39
110 80 49
9 20 138
20 14 8
16 13 10
121 45 116
20 16 13
57 132 60
15 48 83
2 13 4
150 150 150
150 125 1
15 9 10
150 150 150
150 26 1
124 128 17
3 18 13
150 150 150
86 25 117
61 108 137
32 73 146
150 150 150
150 150 150
27 8 122
150 150 150
150 43 1
11 11 13
18 16 15
150 81 1
10 15 5
150 16 1
134 106 68
79 125 58
64 116 66
20 3 20
150 150 150
150 24 1
1 18 11
150 150 150
2 5 9
17 16 12
150 150 150
4 14 2
5 10 13
8 12 2
9 11 9
1 1 8
150 150 150
8 2 3
18 5 20
17 18 14
150 150 150
15 1 18
7 13 10
150 150 150
150 16 1
18 13 9
3 10 3
2 12 5
150 150 150
15 12 3
117 116 114
51 104 129
13 20 16
147 49 95
9 19 14
150 113 1
28 7 137
150 4 1
42 14 102
19 9 15
150 150 150
12 19 14
150 8 1
14 23 117
75 137 114
19 9 19
5 13 10
16 8 8
150 50 1
9 14 14
150 101 1
150 62 1
2 7 17
46 61 116
14 18 3
12 19 14
120 2 65
150 117 1
150 80 1
6 12 9
150 121 1
35 79 106
150 49 1
117 22 68
8 17 1
109 129 143
1 4 16
17 5 9
5 13 10
150 46 1
11 18 3
150 150 150
140 118 143
5 18 8
136 139 136
14 10 17
3 5 9
4 8 9
7 18 13
150 150 150
124 58 72
103 108 150
150 21 1
13 10 18
27 133 29
18 2 6
13 8 8
20 5 3
11 12 16
6 35 53
150 71 1
15 11 7
150 104 1
57 2 62
5 8 17
131 57 127
9 8 5
9 15 14
150 69 1
84 105 77
150 55 1
5 12 13
18 17 12
4 12 7
150 150 150
150 150 150
109 130 48
122 18 6
1 6 2
118 79 86
98 106 14
29 131 52
150 150 150
29 27 47
1 20 9
138 76 136
2 3 20
20 5 12
14 4 15
9 20 17
5 8 11
68 31 86
150 150 150
150 7 1
12 4 4
150 66 1
6 6 15
28 40 53
14 149 123
8 4 3
5 9 2
62 60 71
17 4 5
150 150 150
1 19 17
123 59 109
150 9 1
34 14 39
150 48 1
150 150 150
149 68 39
22 132 118
15 26 40
76 1 75
18 17 16
84 11 14
20 9 16
150 88 1
15 6 3
150 98 1
2 12 11
150 100 1
150 150 150
14 5 1
150 80 1
2 130 62
10 7 16
3 15 8
8 19 7
1 6 13
43 115 91
150 150 150
5 8 11
16 15 7
112 32 99
44 27 87
150 150 150
3 12 14
150 150 150
59 131 112
150 150 150
25 107 15
27 131 101
150 150 150
8 17 10
5 10 15
15 20 12
13 18 1
16 14 3
150 52 1
3 15 10
150 65 1
18 8 10
19 8 1
150 150 150
10 19 5
2 4 18
6 11 17
150 16 1
150 25 1
79 122 1
150 111 1
109 115 87
12 20 17
150 68 1
2 3 15
14 5 20
18 15 12
89 20 139
3 6 3
19 8 1
4 13 16
10 6 20
150 150 150
8 4 11
18 6 7
89 109 55
16 2 8
6 1 19
150 150 150
14 18 14
150 150 150
38 75 2
1 1 4
8 119 57
93 112 50
19 15 20
4 12 11
63 84 57
74 147 116
67 92 137
17 15 17
4 5 20
150 150 150
150 150 150
150 150 150
16 20 9
3 13 9
150 150 150
150 150 150
10 4 3
150 121 1
7 8 11
150 150 150
150 114 1
150 150 150
150 71 1
150 119 1
19 1 20
8 8 3
150 150 1
1 20 13
117 95 15
9 2 7
15 8 8
150 83 1
8 10 5
16 11 2
2 3 12
8 7 19
111 92 132
85 27 88
7 10 13
15 14 4
14 3 5
19 5 17
9 5 9
13 9 8
150 1 1
150 18 1
150 150 150
6 15 15
150 150 150
150 150 150
8 2 17
150 8 1
112 145 1
14 6 19
11 13 5
18 1 5
15 10 6
150 13 1
150 150 150
150 74 1
19 14 1
150 150 150
150 48 1
5 1 11
150 150 150
23 27 28
68 137 41
106 49 33
1 17 15
150 150 150
15 7 7
150 150 150
13 8 18
150 150 150
150 150 150
150 150 150
2 6 18
11 2 18
125 13 109
20 17 9
150 150 150
129 26 43
144 136 59
37 3 51
150 150 150
59 117 78
150 135 1
150 150 150
4 8 18
8 6 8
145 96 62
7 15 14
11 19 119
30 20 73
2 2 18
8 16 4
18 14 16
13 6 7
3 19 12
150 59 1
150 130 1
11 3 14
150 150 150
1 4 6
126 67 74
150 150 150
11 7 18
59 93 89
150 115 1
150 87 1
65 52 44
140 87 83
150 109 1
11 17 12
3 17 4
15 116 11
51 124 104
17 20 4
150 150 150
4 6 4
12 9 6
13 6 13
19 12 15
7 5 14
150 61 1
17 20 20
1 107 42
7 12 20
150 150 150
2 14 2
17 1 2
19 20 15
20 12 16
50 3 11
10 20 11
11 7 8
14 7 4
8 6 4
1 15 2
18 9 14
34 79 24
20 20 18
2 11 1
16 15 15
93 130 70
36 76 93
150 120 1
35 137 96
6 16 3
2 8 5
150 113 1
150 36 1
143 45 70
62 24 13
119 41 75
5 10 13
33 59 40
6 13 12
150 125 1
4 2 6
18 8 20
150 150 150
150 150 150
3 7 19
61 8 137
17 18 3
91 13 87
11 19 4
150 104 44
150 150 150
11 30 98
16 15 7
9 5 10
69 135 53
16 13 17
18 8 19
19 18 11
12 13 19
6 20 1
10 16 8
7 4 16
80 116 36
150 11 1
12 8 2
150 78 1
11 8 17
35 70 26
10 16 16
150 150 150
9 7 4
14 15 19
150 101 1
150 52 1
11 16 7
14 18 7
15 9 10
17 2 3
150 150 150
1 8 7
123 37 45
150 128 1
15 16 5
11 12 1
150 21 1
75 89 94
150 20 1
15 8 9
17 16 18
15 18 20
4 11 1
128 125 101
70 100 73
150 133 1
150 150 150
9 19 11
9 18 14
18 8 3
17 14 6
150 150 150
143 66 118
8 18 6
123 23 73
12 18 10
3 23 111
8 47 85
123 115 80
150 95 1
19 14 10
1 1 13
150 84 1
150 137 1
150 18 1
150 84 1
15 9 7
150 150 150
14 9 7
19 11 7
19 12 2
12 13 5
150 150 150
122 9 72
150 150 150
2 6 12
150 150 150
115 8 139
133 68 143
101 120 120
129 17 33
150 20 1
13 57 141
150 150 150
4 10 11
32 137 23
52 83 19
17 18 20
13 3 3
150 14 1
150 150 150
6 2 16
150 150 150
150 150 150
150 150 150
94 66 96
6 12 18
6 17 3
150 40 1
150 150 150
91 38 133
16 16 11
14 7 17
150 144 1
11 18 16
4 18 18
73 18 72
19 4 10
150 144 1
43 12 94
150 40 1
4 4 11
15 20 15
150 150 150
16 15 1
43 112 134
6 11 3
150 150 150
145 24 61
150 150 150
150 150 150
17 7 5
99 6 5
15 13 16
6 19 19
150 150 150
150 150 150
20 29 10
150 150 150
150 150 150
150 150 150
90 113 36
11 8 3
150 71 1
5 4 16
13 18 10
1 16 11
17 8 2
150 150 150
150 150 150
7 8 6
5 10 14
8 149 17
150 150 150
150 150 150
54 17 3
4 18 19
150 150 150
62 147 8
6 2 4
150 150 150
14 14 13
150 150 150
150 150 150
17 19 1
15 114 120
16 80 54
10 8 9
150 150 150
150 150 150
150 150 150
4 6 11
20 11 19
17 15 16
20 9 18
6 8 17
66 147 57
43 69 136
19 12 7
11 15 9
107 45 34
75 149 115
8 4 9
150 150 150
26 71 145
16 17 10
150 150 150
16 12 17
16 7 2
123 59 121
7 17 8
150 150 150
8 20 2
150 150 150
9 12 15
123 49 104
146 93 33
150 150 150
4 13 16
150 150 150
150 150 150
65 45 123
7 12 19
150 150 150
36 2 98
150 24 1
2 6 11
150 150 150
3 14 15
17 16 18
2 19 11
142 22 80
150 150 150
150 79 1
20 20 15
109 8 105
150 150 150
130 25 101
150 150 150
12 11 7
150 150 150
12 10 3
150 57 1
16 18 1
105 119 45
15 3 1
150 150 150
10 4 14
150 149 1
30 104 19
55 94 30
6 8 14
95 55 35
2 12 20
11 12 2
150 118 1
6 5 17
150 150 150
17 5 5
13 3 10
33 29 10
16 12 7
8 16 20
8 6 12
150 76 1
150 92 1
150 150 150
8 10 10
3 107 147
8 17 17
128 139 16
19 7 19
15 5 14
15 4 3
20 2 14
90 74 31
13 13 1
8 4 13
9 2 3
150 105 1
13 8 3
3 6 11
